ido_word,esperanto_word,in_current_dict
Gunnar Myrdal,Gunnar Myrdal,False
Gurbanguly Berdimuhamedow,Gurbanguli Berdimuĥamedov,False
Guruo Nanak,Guru Nanak,False
Gustav Bauer,Gustav Bauer,False
Gustav Heinemann,Gustav Heinemann,False
Gustav Holst,Gustav Holst,False
Gustav Kirchhoff,Gustav Robert Kirchhoff,False
Gustav Klimt,Gustav Klimt,False
Gustav Mahler,Gustav Mahler,False
Gustav Stresemann,Gustav Stresemann,False
Gustave Caillebotte,Gustave Caillebotte,False
Gustave Courbet,Gustave Courbet,False
Gustave Doré,Gustave Doré,False
Gustave Eiffel,Gustave Eiffel,False
Gustave Flaubert,Gustave Flaubert,False
Gustave Moreau,Gustave Moreau,False
Gustavo Petro,Gustavo Petro,False
Gustáv Husák,Gustáv Husák,False
Gusztáv Rados,Gusztáv Rados,False
Guy Mollet,Guy Mollet,False
Guy Ritchie,Guy Ritchie,False
Guy Verhofstadt,Guy Verhofstadt,False
Gwyneth Paltrow,Gwyneth Paltrow,False
Gyrðir Elíasson,Gyrðir Elíasson,False
Gyude Bryant,Gyude Bryant,False
Gyula Aggházy,Gyula Aggházy,False
Gyula Andrássy,Gyula Andrássy,False
Gyula Gömbös,Gyula Gömbös,False
Gyula Horn,Gyula Horn,False
Gyula Károlyi,Gyula Károlyi,False
Gyula Peidl,Gyula Peidl,False
Gábor Bálint,Gábor Bálint,False
Gérard Depardieu,Gérard Depardieu,False
Géza Lakatos,Géza Lakatos,False
Göran Persson,Göran Persson,False
Günter Anton,Günter Anton,False
Günter Grass,Günter Grass,False
Günter Wallraff,Günter Wallraff,False
Habib Bourguiba,Habib Burgiba,False
Haddis Alemayehu,Haddis Alemayehu,False
Hage Geingob,Hage Geingob,False
Haile Selassie,Haile Selassie,False
"Hakodate, Hokkaido",Hakodate,False
Hal Holbrook,Hal Holbrook,False
Halimah Yacob,Halimah Yacob,False
Halldór Laxness,Halldór Kiljan Laxness,False
Halldór Ásgrímsson,Halldór Ásgrímsson,False
Halle Berry,Halle Berry,False
Haltmaagiyn Battulga,Khaltmaagiin Battulga,False
Hamid Karzai,Hamid Karzai,False
"Hamilton, Bermudi",Hamiltono (Bermudo),False
"Hamilton, Nova-Zelando",Hamilton,False
Han Duck-soo,Han Duck-soo,False
Han Kang,Han Kang,False
Han Myeong-sook,Han Myung-Sook,False
Hana Mandlíková,Hana Mandlíková,False
Hanna Suchocka,Hanna Suchocka,False
Hannah Arendt,Hannah Arendt,False
Hannes Alfvén,Hannes Alfvén,False
Hannes Kolehmainen,Hannes Kolehmainen,False
"Hannibal, Missouri",Hannibal (Misurio),False
Hannu Salama,Hannu Salama,False
Hans Baldung,Hans Baldung,False
Hans Brismark,Hans Brismark,False
Hans Cornioley,Hans Cornioley,False
Hans Fischer,Hans Fischer,False
Hans Frank,Hans Frank,False
Hans Makart,Hans Makart,False
Hans Sloane,Hans Sloane,False
Hans Stuifbergen,Hans Stuifbergen,False
Hans Zimmer,Hans Zimmer,False
Hans-Georg Gadamer,Hans-Georg Gadamer,False
Hany Abu-Assad,Hany Abu-Assad,False
Harald Hårdråde,Harald la 3-a (Norvegio),False
Haris Silajdžić,Haris Silajdžić,False
Harlow Shapley,Harlow Shapley,False
Harold Bloom,Harold Bloom,False
Harold Macmillan,Harold Macmillan,False
Harold Pinter,Harold Pinter,False
Harold Wilson,Harold Wilson,False
Harper Lee,Harper Lee,False
Harri Holkeri,Harri Holkeri,False
"Harrisburg, Pensilvania",Harrisburg (Pensilvanio),False
Harrison Ford,Harrison Ford,False
Harry Belafonte,Harry Belafonte,False
Harry Markowitz,Harry Markowitz,False
Harry Martinson,Harry Martinson,False
Harry Mulisch,Harry Mulisch,False
Harry Potter,Harry Potter,False
Harry Truman,Harry S. Truman,False
"Hartford, Connecticut",Hartford (Konektikuto),False
Harvey Milk,Harvey Milk,False
Hasan Nasrala,Hassan Nasrallah,False
Hassan Rouhani,Hasan Ruhani,False
Hassanal Bolkiah,Hassanal Bolkiah,False
Haut Kœnigsbourg,Haut-Kœnigsbourg,False
Hayato Ikeda,Ikeda Hayato,False
Hazara Kaganio,Ĥazario,False
Heath Ledger,Heath Ledger,False
Heather Locklear,Heather Locklear,False
Hebe Camargo,Hebe Camargo,False
HEC Paris,HEC Paris,False
Hector Berlioz,Louis Hector Berlioz,False
Heidi Klum,Heidi Klum,False
Heidi Neussner,Heidi Neussner,False
Heihachiro Togo,Tōgō Heihachirō,False
Heikki Alikoski,Heikki Alikoski,False
Heikki Oja,Heikki Oja,False
Heinrich Brüning,Heinrich Brüning,False
Heinrich Böll,Heinrich Böll,False
Heinrich Heine,Heinrich Heine,False
Heinrich Himmler,Heinrich Himmler,False
Heinrich Mann,Heinrich Mann,False
Heinrich Pëus,Heinrich Pëus,False
Heinrich Rohrer,Heinrich Rohrer,False
Heinrich Schliemann,Heinrich Schliemann,False
Heinrich Schütz,Heinrich Schütz,False
Heinz Fischer,Heinz Fischer,False
Heinz Guderian,Heinz Guderian,False
Heinz Rühmann,Heinz Rühmann,False
Heitor Villa-Lobos,Heitor Villa-Lobos,False
Helen Clark,Helen Clark,False
Helena Suková,Helena Suková,False
"Helena, Montana",Helena (Montano),False
Helene Fischer,Helene Fischer,False
Hella Wuolijoki,Hella Wuolijoki,False
Helle Thorning-Schmidt,Helle Thorning-Schmidt,False
Hellmut Röhnisch,Hellmut Röhnisch,False
Helmut Kohl,Helmut Kohl,False
Helmut Lotti,Helmut Lotti,False
Helmut Schmidt,Helmut Schmidt,False
Henning Mankell,Henning Mankell,False
Henri Becquerel,Antoine Henri Becquerel,False
Henri Bergson,Henri Bergson,False
Henri Bouchard,Henri Bouchard,False
Henri Cartier-Bresson,Henri Cartier-Bresson,False
Henri Coandă,Henri Coandă,False
Henri Guisan,Henri Guisan,False
Henri Laborit,Henri Laborit,False
Henri Matisse,Henri Matisse,False
Henri Michaux,Henri Michaux,False
Henri Moissan,Henri Moissan,False
Henri Poincaré,Henri Poincaré,False
Henri Rousseau,Henri Rousseau,False
Henri-Edmond Cross,Henri-Edmond Cross,False
Henrik Ibsen,Henrik Ibsen,False
Henrik Pontoppidan,Henrik Pontoppidan,False
Henry Campbell-Bannerman,Henry Campbell-Bannerman,False
Henry Flager,Henry Morrison Flagler,False
Henry Fonda,Henry Fonda,False
Henry Ford,Henry Ford,False
Henry Fuseli,Johann Heinrich Füssli,False
Henry Hudson,Henry Hudson,False
Henry James,Henry James,False
Henry Kissinger,Henry Kissinger,False
Henry Mancini,Henry Mancini,False
Henry Meulen,Henry Meulen,False
Henry Morgan,Henry Morgan,False
Henry Pelham,Henry Pelham,False
Henry Purcell,Henry Purcell,False
Henry Raeburn,Henry Raeburn,False
Henryk Sienkiewicz,Henryk Sienkiewicz,False
Herbert Grönemeyer,Herbert Grönemeyer,False
Herbert Hoover,Herbert C. Hoover,False
Herbert Kroemer,Herbert Kroemer,False
Herbert Marcuse,Herbert Marcuse,False
Herbert Simon,Herbert Simon,False
Herbert Spencer,Herbert Spencer,False
Herbert Wehner,Herbert Wehner,False
Herbie Hancock,Herbie Hancock,False
Herbie Mann,Herbie Mann,False
Herman Brood,Herman Brood,False
Herman Melville,Herman Melville,False
Hermann Göring,Hermann Göring,False
Hermann Hesse,Hermann Hesse,False
Hermann Müller,Hermann Müller,False
Hermann Staudinger,Hermann Staudinger,False
Hermeto Pascoal,Hermeto Pascoal,False
Hernán Cortés,Hernán Cortés,False
Hernán Crespo,Hernán Crespo,False
Herta Müller,Herta Müller,False
Hertta Kuusinen,Hertta Kuusinen,False
Heydar Aliyev,Hejdar Alijev,False
"Hialeah, Florida",Hialeah,False
Hideki Tojo,Hideki Tojo,False
Hideki Yukawa,Yukawa Hideki,False
Hieronymus Bosch,Hieronymus Bosch,False
Hifikepunye Pohamba,Hifikepunye Pohamba,False
Hilary Duff,Hilary Duff,False
Hilary Swank,Hilary Swank,False
Hilda Heine,Hilda Heine,False
Hildegard Knef,Hildegard Knef,False
Hillary Clinton,Hillary Clinton,False
"Hillsboro, Oregon",Hillsboro (Oregono),False
"Hinesville, Georgia",Hinesville,False
Hippolyte Sebert,Hippolyte Sebert,False
Hipólito Yrigoyen,Hipólito Yrigoyen,False
Hissène Habré,Hissène Habré,False
Hjalmar Branting,Hjalmar Branting,False
Hjalmar Eklund,Hjalmar Eklund,False
Holly Hunter,Holly Hunter,False
"Hollywood, Florida",Hollywood (Florido),False
Homala Kun-Eso,Human Be-In,False
Homestar Runner,Homestar Runner,False
Hong Kong,Honkongo,False
Honor Blackman,Honor Blackman,False
Honoré Daumier,Honoré Daumier,False
Horace Vernet,Horace Vernet,False
Horacio Cartes,Horacio Cartes,False
Horatio Nelson,Horatio Nelson,False
Horst Köhler,Horst Köhler,False
Horst Seehofer,Horst Seehofer,False
Hosni Mubarak,Hosni Mubarak,False
Hossein Shahabi,Hossein Shahabi,False
Houari Boumédiène,Houari Boumediene,False
"Houston, Texas",Houston,False
Hradec Králové,Hradec Králové,False
Hu Jintao,Hu Jintao,False
Hua Guofeng,Hua Guofeng,False
Huang Xianfan,Huang Senfan,False
Huell Howser,Huell Howser,False
Hugh Jackman,Hugh Jackman,False
Hugh Laurie,Hugh Laurie,False
Hugo Almeida,Hugo Almeida,False
Hugo Chávez,Hugo Chávez,False
Hugo Schuchardt,Hugo Schuchardt,False
Hugo Simberg,Hugo Simberg,False
Hugo Theorell,Hugo Theorell,False
Hugo Wolf,Hugo Wolf,False
"Hugo, Oklahoma",Hugo (Oklahomo),False
"Humboldt, Iowa",Humboldt (Iovao),False
Humphrey Bogart,Humphrey Bogart,False
Humphry Davy,Humphry Davy,False
Hun Sen,Hun Sen,False
"Huntsville, Alabama",Huntsville (Alabamo),False
"Hyderabad, Sindh",Hajderabado (Pakistano),False
Hélder Postiga,Hélder Postiga,False
Iajuddin Ahmed,Iajuddin Ahmed,False
Ian Anderson,Ian Anderson,False
Ian Fleming,Ian Fleming,False
Ian Khama,Ian Khama,False
Ian McShane,Ian McShane,False
Iannis Xenakis,Iannis Xenakis,False
IBM PC,IBM PC,False
Ibn Battuta,Ibn Batuta,False
Ibn Khaldun,Ibn Ĥaldun,False
Ibn Saud,Abdul-Aziz bin Saud,False
Ibrahim Babangida,Ibrahim Babangida,False
Ichak Navon,Yitzhak Navon,False
Ichak Rabin,Jicĥak Rabin,False
Ichak Shamir,Jicĥak Ŝamir,False
Ichiro Hatoyama,Hatoyama Ichiro,False
Ichiro Mizuki,Mizuki Ichirō,False
Idiom Neutral,Idiom Neutral,False
Iga Świątek,Iga Świątek,False
Iggy Pop,Iggy Pop,False
"Iglesias, Burgos",Iglesias (Burgoso),False
Ignacio Zuloaga,Ignacio Zuloaga,False
Ignacy Daszyński,Ignacy Daszyński,False
Ignacy Mościcki,Ignacy Mościcki,False
Ignaz Seipel,Ignaz Seipel,False
Ignaz Semmelweis,Ignaz Semmelweis,False
Igor Dodon,Igor Dodon,False
Igor Sikorsky,Igor Sikorski,False
Ike Turner,Ike Turner,False
Iker Casillas,Iker Casillas,False
Ikililou Dhoinine,Ikililou Dhoinine,False
Il Divo,Il Divo,False
Ilham Aliyev,Ilham Alijev,False
Ilija Trojanow,Ilija Trojanov,False
Ilir Meta,Ilir Meta,False
Ilka Gedő,Ilka Gedő,False
Ilya Glazunov,Ilja Glazunov,False
Ilya Prigogine,Ilja Prigogine,False
Imata Kabua,Imata Kabua,False
Imelda Marcos,Imelda Marcos,False
Immanuel Kant,Immanuel Kant,False
Immanuel Wallerstein,Immanuel Wallerstein,False
Imperiestro Qianlong,Qianlong,False
Imperio Azteka,Azteka imperio,False
Imperio Inkao,Inkaa imperio,False
Imperio Mali,Imperio Malio,False
Imperio Mughal,Mogola Imperio,False
Imperio Songhai,Sonhaja regno,False
Imre Kertész,Imre Kertész,False
Imre Lakatos,Imre Lakatos (filozofo),False
Imre Nagy,Imre Nagy (politikisto),False
"Independence, Missouri",Independence (Misurio),False
Index Translationum,Index Translationum,False
Indira Gandhi,Indira Gandhi,False
Industriala Revoluciono,Industria revolucio,False
Inger Christensen,Inger Christensen,False
"Inglewood, Kalifornia",Inglewood (Kalifornio),False
Ingmar Bergman,Ingmar Bergman,False
Ingrid Bergman,Ingrid Bergman,False
Ingrid Thulin,Ingrid Thulin,False
Ingrida Šimonytė,Ingrida Šimonytė,False
Ingvar Carlsson,Gösta Ingvar Karlsson,False
Insuli Cook,Kukinsuloj,False
Insuli Kaiman,Kajmana Insularo,False
Insuli Karolini,Karolinoj,False
Insuli Marshall,Marŝala Insularo,False
Insuli Salomon,Salomonoj,False
Insuli Shetland,Ŝetlandaj Insuloj,False
Insulo Aigina,Egino (insulo),False
Insulo Akdamar,Aĥtamar,False
Insulo Baker,Bakerinsulo,False
Insulo Bouvet,Buvet-Insulo,False
Insulo Christmas,Kristnaskinsulo,False
Insulo Delos,Deloso,False
Insulo Eubea,Eŭbeo,False
Insulo Hios,Ĥio (insulo),False
Insulo Howland,Insulo Howland,False
Insulo Itaka,Itako,False
Insulo Jarvis,Ĵarvisinsulo,False
Insulo Jeju,Ĉeĝu (insulo),False
Insulo Kipros,Kipro (insulo),False
Insulo Korfu,Korfuo,False
Insulo Kriti,Kreto (insulo),False
Insulo Liberty,Insulo Libereco,False
Insulo Man,Manksinsulo,False
Insulo Marajó,Marajó,False
Insulo Naxos,Naksoso,False
Insulo Norfolk,Norfolkinsulo,False
Insulo Rodos,Rodoso,False
Insulo Sahalin,Saĥaleno,False
Insulo Salamis,Salamino,False
Insulo Timor,Timoro,False
Insulo Utøya,Utøya,False
Insulo Vancouver,Vankuvera Insulo,False
Insulo Wake,Vejkinsulo,False
Insulo Wight,Isle of Wight,False
Insulo Zakintos,Zakinto,False
Intellivision Amico,Intellivision Amico,False
Internacinala Telekomunik-Uniono,Internacia Telekomunika Unio,False
Ioannis Kapodistrias,Ioanis Kapodistrias,False
Iolu Abil,Iolu Abil,False
Ion Antonescu,Ion Antonescu,False
Ion Iliescu,Ion Iliescu,False
Ioniana Maro,Ionia Maro,False
Ira Levin,Ira Levin,False
Iranana Revoluciono,Irana revolucio,False
Irfaan Ali,Mohamed Irfaan Ali,False
Irja Klemola,Irja Klemola,False
Iron Butterfly,Iron Butterfly,False
Iron Maiden,Iron Maiden,False
Irving Berlin,Irving Berlin,False
Irving Langmuir,Irving Langmuir,False
Irwin Rose,Irwin Rose,False
Irène Joliot-Curie,Irène Joliot-Curie,False
Irène Némirovsky,Irène Némirovsky,False
Isa Gambar,Isa Gambar,False
Isaac Asimov,Isaac Asimov,False
Isaac Levitan,Isako Levitan,False
Isaac Newton,Isaac Newton,False
Isabel Allende,Isabel Allende,False
Isabella Rossellini,Isabella Rossellini,False
Isabelle Adjani,Isabelle Adjani,False
Isabelle Huppert,Isabelle Huppert,False
Isadora Duncan,Isadora Duncan,False
Isaias Afewerki,Isaias Afewerki,False
Isamu Akasaki,Isamu Akasaki,False
Iskander Mirza,Iskander Mirza,False
Islamala Stato,Islama Ŝtato,False
Islamana Kunfrataro,Islama Frataro,False
Islom Karimov,Islom Karimov,False
Ismael Nery,Ismael Nery,False
Ismail Haniya,Ismail Hanija,False
Ismail Kadare,Ismail Kadaré,False
Ismail Qemali,Ismail Qemali,False
Isoroku Yamamoto,Yamamoto Isoroku,False
Israel Museum,Nacia Muzeo de Israelo,False
István Bethlen,István Bethlen,False
István Bittó,István Bittó,False
István Dobi,István Dobi,False
István Friedrich,István Friedrich,False
István Nemere,István Nemere,False
Italiana Renesanco,Itala Renesanco,False
Italo Calvino,Italo Calvino,False
Italo Svevo,Italo Svevo,False
Itamar Franco,Itamar Franco,False
Iulius Caesar,Julio Cezaro,False
Iva Zanicchi,Iva Zanicchi,False
Ivan Bilibin,Ivan Bilibin,False
Ivan Gašparovič,Ivan Gašparovič,False
Ivan Hlinka,Ivan Hlinka,False
Ivan Kramskoi,Ivan Kramskoj,False
Ivan Lendl,Ivan Lendl,False
Ivan Mazepa,Ivan Mazepa,False
Ivan Rakitić,Ivan Rakitić,False
Ivana Brlić-Mažuranić,Ivana Brlić-Mažuranić,False
Ivanoe Bonomi,Ivanoe Bonomi,False
Ivar Giaever,Ivar Giaever,False
Ivar Lo-Johansson,Ivar Lo-Johansson,False
Iveta Radičová,Iveta Radičová,False
Ivete Sangalo,Ivete Sangalo,False
Ivica Dačić,Ivica Dačić,False
Ivo Andrić,Ivo Andrić,False
İsmet İnönü,İsmet İnönü,False
J.R.R. Tolkien,John Ronald Reuel Tolkien,False
Jaan Kross,Jaan Kross,False
Jacek Malczewski,Jacek Malczewski,False
Jacinda Ardern,Jacinda Ardern,False
Jacinto Benavente,Jacinto Benavente,False
Jack Black,Jack Black,False
Jack Kerouac,Jack Kerouac,False
Jack Kilby,Jack Kilby,False
Jack Lemmon,Jack Lemmon,False
Jack London,Jack London,False
Jack Nicholson,Jack Nicholson,False
Jack Palance,Jack Palance,False
Jackie Chan,Jackie Chan,False
Jackie Joyner-Kersee,Jackie Joyner-Kersee,False
Jackie Shroff,Jackie Shroff,False
Jackson Pollock,Jackson Pollock,False
"Jackson, Mississippi",Jackson (Misisipio),False
"Jacksonville, Florida",Jacksonville (Florido),False
Jacob Cats,Jacob Cats,False
Jacob Jordaens,Jacob Jordaens,False
Jacob Zuma,Jacob Zuma,False
Jacopo Bellini,Jacopo Bellini,False
Jacque Fresco,Jacque Fresco,False
Jacqueline Bisset,Jacqueline Bisset,False
Jacques Bernoulli,Jakob Bernoulli,False
Jacques Bol,Jacques Bol,False
Jacques Brel,Jacques Brel,False
Jacques Cartier,Jacques Cartier,False
Jacques Chaban-Delmas,Jacques Chaban-Delmas,False
Jacques Chirac,Jacques Chirac,False
Jacques Delors,Jacques Delors,False
Jacques Demy,Jacques Demy,False
Jacques Derrida,Jacques Derrida,False
Jacques Lacan,Jacques Lacan,False
Jacques Monod,Jacques Monod,False
Jacques Offenbach,Jacques Offenbach,False
Jacques Piccard,Jacques Piccard,False
Jacques Prévert,Jacques Prévert,False
Jacques Santer,Jacques Santer,False
Jacques Tati,Jacques Tati,False
Jacques-Laurent Agasse,Jacques-Laurent Agasse,False
Jadranka Kosor,Jadranka Kosor,False
Jafar Panahi,Ĝafar Panahi,False
Jagiellonia Białystok,Jagiellonia Białystok,False
Jair Bolsonaro,Jair Bolsonaro,False
Jakob Steiner,Jakob Steiner,False
Jalmari Finne,Jalmari Finne,False
Jamal Kashogji,Ĝamal Ĥaŝokĝi,False
James Baldwin,James Baldwin,False
James Bond,James Bond,False
James Brown,James Brown,False
James Buchanan,James Buchanan,False
James Cagney,James Cagney,False
James Callaghan,James Callaghan,False
James Cameron,James Cameron,False
James Chadwick,James Chadwick,False
James Chandler,James Chandler,False
James Coburn,James Coburn,False
James Cook,James Cook,False
James Dean,James Dean,False
James Dewar,James Dewar,False
James Franck,James Franck,False
James Franco,James Franco,False
James Gandolfini,James Gandolfini,False
James Garfield,James A. Garfield,False
James Horner,James Horner,False
James Joyce,James Joyce,False
James Lawson,James Lawson,False
James Madison,James Madison,False
James Mancham,James Mancham,False
James Meade,James Meade,False
James Michel,James Alix Michel,False
James Mirrlees,James Mirrlees,False
James Monroe,James Monroe,False
James Rainwater,Leo James Rainwater,False
James Rodríguez,James Rodríguez,False
James Rosenquist,James Rosenquist,False
James Stewart,James Stewart,False
James Tobin,James Tobin,False
James Watt,James Watt,False
James Woods,James Woods,False
Jan Fischer,Jan Fischer,False
Jan Hus,Jan Hus,False
Jan Kucharzewski,Jan Kucharzewski,False
Jan Matejko,Jan Matejko,False
Jan Neruda,Jan Neruda,False
Jan Olszewski,Jan Olszewski,False
Jan Palach,Jan Palach,False
Jan Terlouw,Jan Terlouw,False
Jan Tinbergen,Jan Tinbergen,False
Jan Ullrich,Jan Ullrich,False
Jan Łukasiewicz,Jan Łukasiewicz,False
Jana Novotná,Jana Novotná,False
Jane Addams,Jane Addams,False
Jane Austen,Jane Austen,False
Jane Fonda,Jane Fonda,False
Jane Grey,Jane Grey,False
Jane Seymour,Jane Seymour,False
Janet Jackson,Janet Jackson,False
Janet Jagan,Janet Jagan,False
Janet Yellen,Janet Yellen,False
Janez Drnovšek,Janez Drnovšek,False
Janez Janša,Janez Janša,False
Janio Quadros,Jânio Quadros,False
Janis Joplin,Janis Joplin,False
Janów Lubelski,Janów Lubelski,False
Jared Leto,Jared Leto,False
Jaroslav Hašek,Jaroslav Hašek,False
Jaroslav Heyrovský,Jaroslav Heyrovský,False
Jaroslav Seifert,Jaroslav Seifert,False
Jarosław Kaczyński,Jarosław Kaczyński,False
Jason Bateman,Jason Bateman,False
Jasper Johns,Jasper Johns,False
Jasper Pääkkönen,Jasper Pääkkönen,False
Javier Bardem,Javier Bardem,False
Javier Mascherano,Javier Mascherano,False
Jawaharlal Nehru,Jawaharlal Nehru,False
Jay Leno,Jay Leno,False
Jayne Mansfield,Jayne Mansfield,False
Jean Anouilh,Jean Anouilh,False
Jean Baudrillard,Jean Baudrillard,False
Jean Bodin,Jean Bodin,False
Jean Calvin,Johano Kalvino,False
